"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90"
1,1.76100628930818,1,2.48213816193238,1,1.7341296173413,1,2.4807995375429,1,2.47974152652034,1,1.49683403123236,1,2.32057937268144,1,1.45637905741527,1,2.32230193359498,1,2.32230528999381,1,1.74804905239688,1,2.7445116628211,1,1.6980723413472,1,2.74959343183656,1,2.76589502704529,1,2.12812160694897,1,3.54276823787961,1,2.15443803242649,1,3.55939900902572,1,3.52801659053513,1,1.84300737396037,1,3.84840743555073,1,1.95949182270418,1,3.84057296328091,1,3.83951679110485,1,2.1759644740494,0,5.47905103575402,1,2.16694306246545,0,5.48422142986287,0,5.55511414851272,1,1.85342789598109,1,2.70950786724529,1,1.88552188552189,1,2.70504094125596,1,2.70528704184999,1,1.62005229436173,1,2.3236047612102,1,1.61773627964498,1,2.32533477434477,1,2.3241317133492,1,1.84818481848185,1,2.65439612113243,1,1.88688327316486,1,2.65274437554823,1,2.65498067694706
1,1.82622874446774,1,2.84726811970606,1,1.86002372479241,1,2.84561670481066,1,2.86180013735762,1,1.56840821567799,1,2.42456442130838,1,1.61427464709225,1,2.42440535491109,1,2.4228140126844,1,1.84167253934696,1,2.88916313320231,1,1.93867457962413,1,2.88438611826245,1,2.9073581328636,1,2.29239766081871,0,7.52875373888632,1,2.27048942948161,0,7.56383284758392,0,7.60254919986335,1,2.03160956483244,1,5.2175840826029,1,2.00461740940951,1,5.19160285828741,1,5.19147016337172,1,2.33125185845971,1,4.40956061484254,1,2.28838295388208,1,4.42441730479155,1,4.37090201914936,1,1.89922480620155,1,2.85370047800338,1,1.82878469792396,1,2.84723795819066,1,2.84579278770808,1,1.61197511055793,1,2.45311394438816,1,1.69783424997999,1,2.44641082382328,1,2.4462904833499,1,1.84037558685446,1,2.7580658241717,1,1.7973406694177,1,2.76526516649359,1,2.74015007161511
1,1.93436960276339,1,2.74297812518714,1,1.89371980676328,1,2.7331661388357,1,2.72625113691179,1,1.64000946030676,1,2.4888641390911,1,1.56949587740869,1,2.48175102209967,1,2.48158153062409,1,1.97979797979798,1,2.92895974531266,1,1.94734227521113,1,2.93280190859753,1,2.9471403265038,1,2.25287356321839,1,4.50936862764629,1,2.36714975845411,1,4.48560299843087,1,4.49295096691569,1,1.95779676057382,1,5.44167478018605,1,1.99226501340082,1,5.50821515849553,1,5.49737666108564,1,2.37575757575758,1,8.5246679978522,1,2.14383374350561,1,8.87598780034977,1,9.56207559239612,1,1.91033138401559,1,2.93900815384084,1,1.94299876084263,1,2.93361083055842,1,2.93159880960304,1,1.65198033227981,1,2.50949587007571,1,1.6752132163015,1,2.51039204717798,1,2.50841418686977,1,1.99035288144199,1,3.03266541560254,1,1.86002372479241,1,3.02771141638317,1,3.02937322610585
1,1.91312835529527,1,2.65432981734908,1,1.88552188552189,1,2.67135032941012,1,2.69581262981039,1,1.60057500369401,1,2.4368131372691,1,1.64837076126973,1,2.43835919335476,1,2.43688809866684,1,1.88552188552189,1,2.98126391063254,1,1.9358024691358,1,2.97583545835604,1,2.97514884850229,1,2.44923461418307,1,4.81265050478912,1,2.43781094527363,1,4.80008052926591,1,4.76600898384488,1,2.1014048795017,1,3.98601923330653,1,2.01353474663998,1,3.99798133321669,1,3.98682882063269,1,2.4264933457134,1,5.19607035028565,1,2.37144585601936,1,5.17171479340763,1,5.18307333213429,1,2.01490619378052,1,2.60895268502514,1,1.92298258523424,1,2.60255683758342,1,2.597276082861,1,1.75171289103973,1,2.49450414092491,1,1.75988573501037,1,2.4955238816339,1,2.49387561539785,1,2.00102092904543,1,2.72105355167759,1,1.97083961789844,1,2.71550735091042,1,2.71365480033335
1,1.6656044189505,1,2.89594950298955,1,1.74454828660436,1,2.88649322974465,1,2.87523966562142,1,1.49584471594404,1,2.45932870318618,1,1.51082313432799,1,2.45043632592116,1,2.45078267750209,1,1.70583115752829,0,2.60790687229253,1,1.79981634527089,0,2.60191363371931,0,2.59862017277265,0,2.20348510399101,1,6.34694152398,0,2.19977553310887,1,6.50499076615948,1,6.42373071840148,1,1.94601294516194,1,7.94892847932623,1,1.97833309023019,1,7.93546149605245,1,7.92861053500222,1,2.1850613154961,1,6.12540885257419,1,2.27444154337105,1,6.10880680130457,1,6.11606779235967,1,1.92865928659287,1,2.55925118004126,1,1.93008370260955,1,2.5544728098886,1,2.55515307478833,1,1.62237494998088,1,2.50978393533166,1,1.64119873475224,1,2.50304108991768,1,2.50287317047876,1,1.90198932557011,1,2.86139051669404,1,1.96343601302279,1,2.84900254205577,1,2.83499375802149
1,1.83520599250936,1,2.68100966167404,1,1.81104181104181,1,2.67859990068815,1,2.67547878607564,1,1.49881659286313,1,2.46354424004025,1,1.61889345867191,1,2.45595672635833,1,2.45637810804587,1,1.82622874446774,1,2.72194115166209,1,1.79240969364426,1,2.70536242654046,1,2.70089834953772,1,2.33960011936735,1,8.91978594472075,1,2.1850613154961,1,8.85155140043187,1,8.84668224641818,1,1.99577870830982,1,12.3501337722021,1,1.88130761032696,1,12.1970909734995,1,12.1901725351771,1,2.28638086905803,1,11.7869511896606,1,2.19977553310887,1,11.7578057282619,1,11.7482557703596,1,1.7875056999544,1,2.74287002010231,1,1.91172884662277,1,2.73508566469771,1,2.72826874390729,1,1.53542269689507,1,2.48442905983818,1,1.58488309189309,1,2.47626942985081,1,2.47413864309703,1,1.83134781593086,1,2.63208952297957,1,1.86134852801519,1,2.62238433412641,1,2.60846019303395
1,1.76695965742619,1,2.74023194196601,1,1.78384527872582,1,2.75892227856429,1,2.79585025162863,1,1.59381201072066,0,2.38863201811333,1,1.62353877706121,0,2.38803549588146,0,2.38674969866409,1,1.85870080606923,1,2.72472650929818,1,1.81481481481481,1,2.71706168366894,1,2.70639620224293,1,2.13507625272331,1,35.8643681466305,1,2.59259259259259,1,34.721123096457,1,32.6582025594412,1,1.85661448336615,1,19.6481137757894,1,2.08976274720529,1,18.9700746370204,1,18.9245811836137,1,2.24899598393574,1,18.7895048554724,1,2.59774685222001,1,18.5944710711494,1,18.8361040386011,1,1.93436960276339,1,2.80420485295847,1,1.86666666666667,1,2.7973878632688,1,2.78340514707475,1,1.60968211609056,1,2.43440620444452,1,1.64837076126973,1,2.43163048242814,1,2.43070763493446,1,1.91874694077337,1,2.6618038190304,1,1.9047619047619,1,2.65640193535968,1,2.64597297072441
1,1.87470109995218,1,2.92944526628132,1,1.80603547569684,1,2.92086714697463,1,2.91673264353977,1,1.65318703814707,1,2.66297513520081,1,1.59157036232302,1,2.65637629221479,1,2.65617806714114,1,1.9401138332096,1,3.03432038182446,1,1.85211433971179,1,3.03113162182447,1,3.022616770567,1,2.50319284802043,1,7.2029998940489,1,2.56964929531301,1,6.93724092791578,1,7.07623029305137,1,2.01712393513666,0,9.7090343255114,1,2.20586067760559,0,9.68352111802831,0,9.66857070512753,1,2.36500754147813,1,13.3285951897539,1,2.4912615189069,1,12.9237363851738,1,12.1727794973252,1,1.98430777018476,1,3.29429549287354,1,2.07078711040676,1,3.30373921860952,1,3.31238460069296,1,1.76400082246557,1,2.70233359941895,1,1.6752132163015,1,2.7008589610814,1,2.70047451043946,1,2.01957753735188,1,3.24678798878567,1,1.97829926823114,1,3.26527764251796,1,3.28317026441688
1,1.82495344506518,1,2.90807470017671,1,1.85080264400378,1,2.91397630572229,1,2.91841938757956,1,1.58156048583042,1,2.45030193739148,1,1.59718634807575,1,2.4514451471947,1,2.45092169407339,1,1.81860357225702,1,2.7769683724203,1,1.88961195468788,1,2.77379946852277,1,2.75738701589927,1,2.40417049984667,1,365.810209380051,1,3.19088319088319,1,363.074992037132,1,359.25895792701,1,1.99754020761106,1,182.929004493257,0,2.739967379205,1,180.1186821467,1,180.018232934459,1,2.28638086905803,1,121.983727110701,1,3.27485380116959,1,124.179097622863,1,122.660967900179,1,2.00255427841635,1,2.71101788937414,1,2.00102092904543,1,2.70992438618706,1,2.71094438939286,1,1.69148957789487,1,2.46705234911592,1,1.78768803730121,1,2.48242236014841,1,2.47278342469932,1,1.96343601302279,1,3.00858047175428,1,2.04967320261438,1,3.00478842489787,1,3.00857044065277
1,1.91452991452991,1,2.73654242361425,1,1.83520599250936,1,2.73159953382936,1,2.72842163616683,1,1.61427464709225,0,2.45768692393044,1,1.65560574632285,0,2.44407913479405,0,2.44284162540651,1,1.9358024691358,1,2.86403965896119,1,1.88416246094689,1,2.86402948909615,1,2.83211899498471,1,2.12812160694897,1,5.26062597472354,1,2.35647730688308,1,5.26553694281966,1,5.25219076214606,0,1.8828727580893,0,5.40158405283893,0,2.00107255103743,0,5.40741884603066,0,5.40562284349054,1,2.20907297830375,1,6.68305760629128,1,2.38442822384428,1,6.71245990575335,1,6.77549641165677,1,1.91733920273906,1,2.80888708598124,1,1.81229773462783,1,2.82083233782154,1,2.81826544041871,1,1.65803154228816,1,2.49257316235565,1,1.70679717588487,1,2.48020245673466,1,2.47839748660465,1,1.9401138332096,1,2.93968565036338,1,1.86134852801519,1,2.93836370399649,1,2.9595107004427
0,1.6980723413472,1,2.97501031400409,0,1.739902352419,1,2.95450912613971,1,2.93321687169199,1,1.52302359032526,1,2.48060874640291,1,1.51385488643701,1,2.47882892308956,1,2.47850051524703,1,1.72269830806416,1,2.91444828992114,1,1.77175141242938,1,2.90182153436947,1,2.89483038505749,1,2.27444154337105,1,86.9169044109278,1,4.70023980815348,1,90.8954678249476,1,88.1722973661904,1,1.88444051225923,1,130.070807387942,1,4.07786136076276,1,133.366544303763,1,133.434099041728,1,2.34379671150972,1,87.0570752107716,1,4.45201590005679,1,89.9416713451427,1,87.9987726006834,1,1.87067525650203,1,2.60361861575031,1,1.81481481481481,1,2.59492828814419,1,2.59336446267058,1,1.56623740845905,1,2.50697327952631,1,1.55120839974183,1,2.50075672599931,1,2.49968310681268,0,1.81481481481481,1,2.97989099927719,0,1.80354267310789,1,2.97836703285779,1,2.97659289245733
1,1.80853517877739,1,2.75103111089539,1,1.79610538373425,1,2.74354120430256,1,2.74165672438378,1,1.53230403197247,1,2.40909814609735,1,1.48310160892748,1,2.40589168209293,1,2.40585667522268,1,1.80728446288612,1,2.69134021797084,1,1.77175141242938,1,2.67941486447032,1,2.66711194463957,1,2.15621562156216,1,5.74824987376848,1,2.22980659840728,1,5.86569901039604,1,5.80443698051093,1,1.81057044417867,1,6.97860648928041,1,1.91635313736099,1,7.03191672191757,1,7.02756885377762,1,2.13857064920895,1,12.3766031503768,1,2.28838295388208,1,12.2862184096188,1,12.1768988740915,1,1.8693371483071,1,2.73551721870259,1,1.85870080606923,1,2.73090711099937,1,2.7315464276161,1,1.58266647218415,1,2.46958028810809,1,1.61773627964498,1,2.4697676334745,1,2.46963275223663,1,1.88280499519693,1,2.96261799558129,1,1.80853517877739,1,2.96058835305288,1,2.9712982319587
1,1.84427193601506,1,3.08481585399064,1,1.94589228096302,1,3.07698058969315,1,3.0736750734763,0,1.63763607469127,0,2.62258997390718,1,1.73293495805768,0,2.61954063090324,0,2.61898405528757,1,1.88824662813102,1,3.08252090758216,1,1.88688327316486,1,3.0753393039515,1,3.07632360122818,1,2.1143473570658,1,11.3386318594374,1,2.18872138470128,1,11.3638468627335,1,11.3346621437917,1,1.82076673791097,1,16.2443263883069,1,1.99226501340082,1,16.0758692081047,1,16.073406490207,1,2.15977961432507,1,11.1938597493203,1,2.28838295388208,1,11.0771723770031,1,11.1497476679085,1,2.08233731739708,1,3.14931838787034,1,1.94879443201591,1,3.14239052507995,1,3.14215564208698,1,1.74630636977109,0,2.63996086127868,1,1.70294436058942,0,2.63428060687171,0,2.63371005286191,1,2.0337224383917,1,3.23967635377547,1,1.96343601302279,1,3.22652798069464,1,3.2226452512361
1,1.91733920273906,1,2.85129834143298,1,1.85737976782753,1,2.84605686710789,1,2.84581195151902,1,1.63290985225349,1,2.47468810172451,1,1.59045190107051,1,2.47254121756049,1,2.47028483053299,1,1.86002372479241,1,2.99370467557444,1,1.86666666666667,1,2.99295090522561,1,2.98919704213929,1,2.20348510399101,1,9.80007051525834,1,2.3607347184583,1,9.9934533607556,1,9.93768842375725,1,1.98353466715454,1,12.9158433774934,1,2.04815661106184,1,12.8353935694509,1,12.8362997268273,1,2.31678486997636,1,10.9707412116394,1,2.33125185845971,1,10.9091160693743,1,10.9187561218388,1,1.92015674748959,1,2.84657721917915,1,1.88144948404128,1,2.84545182662801,1,2.84779163675797,1,1.6739741532717,1,2.48781914174931,1,1.64238973528544,1,2.49975258085406,1,2.49961445078675,1,1.91172884662277,1,2.9598504346025,1,1.91874694077337,1,2.95764552527508,1,2.96245960454111
1,1.76576576576577,1,2.82372049027502,1,1.78262846748522,1,2.82105436858716,1,2.82472602957638,1,1.51486817618697,1,2.28612528521511,1,1.54169826650091,1,2.28468221826898,1,2.28437314091257,1,1.7114167212399,1,2.66344245128903,1,1.7693522906793,1,2.65894662585984,1,2.66043570783969,1,2.19423453680381,1,12.1979275351434,1,2.22980659840728,1,12.3516040027144,1,12.6910654650012,1,1.94768765509753,1,7.85156652058335,1,1.8385158856404,1,7.84252645907436,1,7.83998536136346,1,2.1923937360179,1,12.7068856857769,1,2.14735688852369,1,12.4611326687979,1,12.0367574521979,1,1.84687868080094,1,2.62721136911397,1,1.81355540134166,1,2.62195292307068,1,2.61521188076242,1,1.58933501069054,1,2.31055673737976,1,1.66046445724382,1,2.31905804765748,1,2.31903761831337,1,1.83134781593086,1,2.73644867587624,1,1.79610538373425,1,2.73168117879192,1,2.72694543664302
0,1.92015674748959,1,2.89322881893791,0,1.91733920273906,1,2.88862337591067,1,2.88628122543404,1,1.69656151066217,1,2.4947458639092,1,1.64717107367055,1,2.49847453533398,1,2.4980689580908,1,1.97530864197531,1,2.86448739768069,1,1.93008370260955,1,2.85924068784462,1,2.86022571808746,1,2.40638428483732,1,11.2564577897791,1,2.48888888888889,1,11.33736406798,1,11.4777941975023,1,2.09362909826395,1,9.85599918398204,1,2.01712393513666,1,9.78132486182986,1,9.7810192083482,1,2.35011990407674,1,11.5486486366872,1,2.59002312520648,1,11.7063840681389,1,11.9772022217592,1,2.01646090534979,1,2.94512352197083,1,1.99338927027714,1,2.94418566471421,1,2.95400685328029,1,1.69022632951705,1,2.51390701769794,1,1.66903617641839,1,2.51109660600063,1,2.51109628434847,1,2.00102092904543,1,2.89089377195635,1,2.06098843322818,1,2.88444810671168,1,2.88001787217555
1,1.83520599250936,1,2.99068310052989,1,1.83649566643242,1,2.98517659960211,1,2.98421184992643,1,1.57495689298771,1,2.55238024923212,1,1.68393828513641,1,2.55493818356943,1,2.55487875801643,1,1.78872918092631,1,2.77487332852439,1,1.82367992556408,1,2.80091345220108,1,2.84227616101975,1,2.27642276422764,1,24.7307313259781,1,3.17537464560551,1,23.6146932770183,1,24.34048884064,1,1.9940203129721,1,36.7969148030369,1,2.77354541081291,1,36.5962956024186,1,36.5786549882965,0,2.31268436578171,1,24.7058282973924,0,3.12599681020734,1,24.7262948853993,1,24.677154360169,1,1.8640038040894,1,2.95231860586122,1,1.86666666666667,1,2.95809955495509,1,2.96938782232443,1,1.57605365962628,1,2.58220197524198,1,1.6752132163015,1,2.57950730670036,1,2.57818405428817,1,1.85080264400378,1,3.19545617255636,1,1.83006535947712,1,3.19582471958496,1,3.19864895307031
1,1.9560878243513,1,2.7455680392326,1,1.95024875621891,1,2.74244206994309,1,2.74241197073897,1,1.61773627964498,1,2.34671374974276,1,1.67026793743419,1,2.34043953382867,1,2.33905420790057,1,1.95755305867665,1,2.720826062555,1,1.97530864197531,1,2.70651310887384,1,2.68233619971838,1,2.23361823361823,1,6.8716501711383,1,2.22600795002839,1,6.54381253862701,1,6.78481601220614,1,1.84150777479523,1,9.27892582354948,1,2.02434083651461,1,9.62206887520926,1,9.61297754887338,1,2.27642276422764,1,8.1709160900833,1,2.19792542753014,1,7.82896619337034,1,7.92746673720271,1,2.05936432886788,1,2.7331686882028,1,2.1143473570658,1,2.72937752023538,1,2.73119113534361,1,1.76813519939323,1,2.37105928590132,1,1.7820575237979,1,2.3692656846945,1,2.36944779072999,1,2.02270381836945,1,2.75050453159396,1,2.06261510128913,1,2.74025151490469,1,2.73515653365358
1,2.05612378704432,1,2.92834682450039,1,1.85474331677313,1,2.91823389993547,1,2.90851814484584,1,1.70166395129574,1,2.61050584327035,1,1.70937541935297,1,2.60717972356991,1,2.60568408623323,1,2.0790241315301,1,3.15081537283691,1,2.00562803786135,1,3.15200641144457,1,3.16243618144969,1,2.29239766081871,1,114.835667744772,1,3.30801687763713,1,112.63169516302,1,114.172318908832,1,1.97660528840466,1,171.277428481325,1,2.9857692021416,1,169.907215908761,1,169.960573135403,1,2.37791932059448,1,114.253843676122,1,3.23432343234323,1,113.60071358495,1,113.973922471636,1,2.0040899795501,1,2.84919052796911,1,2.09234053909794,1,2.84156954191308,1,2.82764566350471,1,1.73559283376022,1,2.60709405902391,1,1.64837076126973,1,2.57813155629483,1,2.57291389034375,1,1.96491228070175,1,2.9059000476613,1,1.99643493761141,1,2.9031853429176,1,2.89552165197202
1,1.85606060606061,1,2.83250230366971,1,1.9531639262581,1,2.828029474769,1,2.8089475544447,1,1.64837076126973,1,2.51645845436012,1,1.70422669821034,1,2.51110802591905,1,2.51103228180778,1,1.8640038040894,1,2.87977934958504,1,1.98280222559433,1,2.87984970984166,1,2.87230728621857,1,2.27048942948161,1,1883.98634113016,1,31.4859437751004,1,1910.77817488776,1,1974.93883292276,0,1.99051280142773,1,942.002318771392,1,32.8001892061353,1,919.761223013037,1,919.164541251006,1,2.1850613154961,1,1883.98537808382,1,38.4313725490196,1,1925.21606910169,1,2010.88559226957,0,2.01957753735188,0,2.78179452687489,0,2.12812160694897,0,2.7644358443826,0,2.75068344141443,1,1.71585523519586,1,2.53198586276255,1,1.79762752599153,1,2.52472986558447,1,2.52465254108737,1,2.05128205128205,1,3.05676320446812,1,2.17777777777778,1,3.04177406671159,1,3.04428105601983
